policy,run_idx,run_seed,episode_idx,episode_seed,slot,g_th,alpha_th,irs_index,tx_this_slot,total_tx,power_avg,reward,oracle_irs_index,oracle_tx_this_slot,irs_matches_oracle,oracle_tx_gap,termination_reason
SAC,1,2026,146,1662607947,4,0.0679968843460083,0.10133917927742005,8,0,48,0.0,0.0,3,0,0,0,running
SAC,1,2026,146,1662607947,5,0.0605349133014679,0.09383306503295899,8,0,48,0.0,0.0,3,0,0,0,running
SAC,1,2026,146,1662607947,6,0.05777085518836975,0.10622023344039917,9,0,48,0.0,0.0,3,0,0,0,running
SAC,1,2026,146,1662607947,7,0.03569454646110535,0.09138432443141938,9,0,48,0.0,0.0,3,0,0,0,running
SAC,1,2026,146,1662607947,8,0.017852742433547977,0.07718194127082825,8,0,48,0.0,0.0,3,0,0,0,running
SAC,1,2026,146,1662607947,9,0.0024804720878601073,0.05583014488220215,7,0,48,0.0,0.0,1,2,0,2,running
SAC,1,2026,146,1662607947,10,0.0012586394548416138,0.051581922173500064,5,2,50,0.6814358047723972,3.283440351486206,1,2,0,0,complete
SAC,1,2026,147,1118315731,1,0.0015110532045364382,0.05248762965202332,8,42,42,0.33008788313246346,83.83495330810547,7,44,0,2,running
SAC,1,2026,147,1118315731,2,0.0014489421844482422,0.052133798599243164,7,4,46,0.3050861831558418,7.847456932067871,15,8,0,4,running
SAC,1,2026,147,1118315731,3,0.002055201888084412,0.05573703050613404,7,0,46,0.0,0.0,0,4,0,4,running
SAC,1,2026,147,1118315731,4,0.009568388223648073,0.06282472908496857,8,0,46,0.0,0.0,1,2,0,2,running
SAC,1,2026,147,1118315731,5,0.019708801269531253,0.06907441318035126,7,0,46,0.0,0.0,9,1,0,1,running
SAC,1,2026,147,1118315731,6,0.012503186821937563,0.06927096247673036,8,0,46,0.0,0.0,9,1,0,1,running
SAC,1,2026,147,1118315731,7,0.006811750888824463,0.06580045223236085,8,0,46,0.0,0.0,0,3,0,3,running
SAC,1,2026,147,1118315731,8,0.001730520486831665,0.05369638800621033,7,0,46,0.0,0.0,0,4,0,4,running
SAC,1,2026,147,1118315731,9,0.0013142863512039184,0.05175636112689972,6,4,50,0.6216540717318804,7.315860748291016,0,4,0,0,complete
SAC,1,2026,148,2058286627,1,0.0015013018846511841,0.05234946310520172,8,36,36,0.3132902309867498,71.84335327148438,5,44,0,8,running
SAC,1,2026,148,2058286627,2,0.0014280060529708863,0.05198924839496613,7,12,48,0.5023405822078711,23.748828887939453,5,12,0,0,running
SAC,1,2026,148,2058286627,3,0.0022239068746566773,0.056289616227149966,8,0,48,0.0,0.0,5,2,0,2,running
SAC,1,2026,148,2058286627,4,0.04659721350669861,0.08836911618709564,8,0,48,0.0,0.0,2,0,0,0,running
SAC,1,2026,148,2058286627,5,0.056668783187866216,0.09018373787403107,8,0,48,0.0,0.0,2,0,0,0,running
SAC,1,2026,148,2058286627,6,0.05189499950408936,0.10045561790466309,9,0,48,0.0,0.0,2,0,0,0,running
SAC,1,2026,148,2058286627,7,0.041505355596542365,0.09759688377380371,9,0,48,0.0,0.0,2,0,0,0,running
SAC,1,2026,148,2058286627,8,0.022025580167770387,0.08139933943748474,8,0,48,0.0,0.0,2,1,0,1,running
SAC,1,2026,148,2058286627,9,0.0025046298503875733,0.056115603446960455,7,0,48,0.0,0.0,5,2,0,2,running
SAC,1,2026,148,2058286627,10,0.0012774685621261598,0.05164811909198761,6,0,48,0.0,-2.3748788833618164,5,2,0,2,time_limit
SAC,1,2026,149,2031743810,1,0.0015010873079299926,0.052348005771636966,8,45,45,0.3723689037922679,89.81381225585938,3,45,0,0,running
SAC,1,2026,149,2031743810,2,0.0015512386560440064,0.05272987186908722,7,3,48,0.6638023023918723,5.6680989265441895,1,4,0,1,running
SAC,1,2026,149,2031743810,3,0.005875859618186951,0.06381481289863587,8,0,48,0.0,0.0,1,2,0,2,running
SAC,1,2026,149,2031743810,4,0.06663927531242371,0.10048661828041078,8,0,48,0.0,0.0,4,0,0,0,running
SAC,1,2026,149,2031743810,5,0.05898342227935791,0.09306279420852662,8,0,48,0.0,0.0,4,0,0,0,running
SAC,1,2026,149,2031743810,6,0.056549985170364386,0.1055217206478119,9,0,48,0.0,0.0,4,0,0,0,running
SAC,1,2026,149,2031743810,7,0.03560471332073212,0.0916303038597107,9,0,48,0.0,0.0,4,1,0,1,running
SAC,1,2026,149,2031743810,8,0.018314219474792483,0.0777868777513504,8,0,48,0.0,0.0,4,1,0,1,running
SAC,1,2026,149,2031743810,9,0.0024578700065612793,0.055810737609863284,7,0,48,0.0,0.0,1,2,0,2,running
SAC,1,2026,149,2031743810,10,0.001263574719429016,0.05159845054149628,6,2,50,0.3823055423552548,3.433246374130249,1,2,0,0,complete
SAC,1,2026,150,1907814649,1,0.001510784983634949,0.052451115846633915,8,43,43,0.30723654747251083,85.84638214111328,10,44,0,1,running
SAC,1,2026,150,1907814649,2,0.0014841148853302001,0.052320465445518494,7,6,49,0.5255772795403673,11.737211227416992,6,6,0,0,running
SAC,1,2026,150,1907814649,3,0.009733516931533813,0.06893024444580079,7,0,49,0.0,0.0,6,1,0,1,running
SAC,1,2026,150,1907814649,4,0.0636797914505005,0.09749856889247895,9,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,150,1907814649,5,0.05498857593536377,0.0903002828359604,8,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,150,1907814649,6,0.05767192935943604,0.10499601960182191,9,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,150,1907814649,7,0.04872495925426484,0.10399418473243714,9,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,150,1907814649,8,0.043123293876647956,0.10050385594367982,8,0,49,0.0,0.0,6,0,0,0,running
SAC,1,2026,150,1907814649,9,0.010193652868270873,0.07118441164493561,8,0,49,0.0,0.0,6,1,0,1,running
SAC,1,2026,150,1907814649,10,0.001536710023880005,0.05328845977783203,7,0,49,0.0,-0.8521548509597778,6,1,0,1,time_limit
SAC,1,2026,151,2063214289,1,0.001507494807243347,0.05240951478481293,8,43,43,0.3087483299171557,85.84562683105469,8,43,1,0,running
SAC,1,2026,151,2063214289,2,0.001521579384803772,0.05246920883655548,7,4,47,0.42918190124377364,7.785408973693848,14,5,0,1,running
SAC,1,2026,151,2063214289,3,0.0030781636238098146,0.05852019488811493,8,0,47,0.0,0.0,14,2,0,2,running
SAC,1,2026,151,2063214289,4,0.03848202025890351,0.08283863067626954,8,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,151,2063214289,5,0.03987739479541779,0.08136573731899262,8,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,151,2063214289,6,0.03616137003898621,0.09133475422859193,9,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,151,2063214289,7,0.01725645160675049,0.07879990935325623,8,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,151,2063214289,8,0.0050834426879882814,0.06179139018058777,8,0,47,0.0,0.0,14,1,0,1,running
SAC,1,2026,151,2063214289,9,0.0013964155912399292,0.05211282372474671,6,1,48,0.7189301650028792,1.6405348777770996,14,2,0,1,running
SAC,1,2026,151,2063214289,10,0.004571909666061401,0.06238674521446228,9,1,49,0.5766491637124979,0.9547451138496399,14,1,0,0,time_limit
SAC,1,2026,152,1333448756,1,0.001510099530220032,0.05244119465351105,8,45,45,0.3356081314823772,89.83219909667969,9,45,0,0,running
SAC,1,2026,152,1333448756,2,0.0014694193601608276,0.052384170889854434,7,4,49,0.42966278204243374,7.785168647766113,7,4,1,0,running
SAC,1,2026,152,1333448756,3,0.013478914856910707,0.07287069857120515,8,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,152,1333448756,4,0.06615808701515198,0.09872811734676362,9,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,152,1333448756,5,0.055827201366424564,0.0916630357503891,8,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,152,1333448756,6,0.05792191123962403,0.10528775453567506,9,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,152,1333448756,7,0.048684130072593694,0.10356760621070862,9,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,152,1333448756,8,0.042977536678314214,0.1001276969909668,8,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,152,1333448756,9,0.01040663516521454,0.07118247449398041,8,0,49,0.0,0.0,11,0,0,0,running
SAC,1,2026,152,1333448756,10,0.0015459457635879517,0.05334253311157227,7,0,49,0.0,-0.8514412641525269,11,1,0,1,time_limit
SAC,1,2026,153,640462066,1,0.0014765301942825317,0.052200913429260254,8,36,36,0.41371656970433734,71.79314422607422,4,44,0,8,running
SAC,1,2026,153,640462066,2,0.0014371374845504761,0.05200220346450806,7,8,44,0.540733790834413,15.729633331298828,12,12,0,4,running
SAC,1,2026,153,640462066,3,0.0017231086492538452,0.05421736240386963,9,2,46,0.5830231378819091,3.7084884643554688,12,5,0,3,running
SAC,1,2026,153,640462066,4,0.061453283786773685,0.0917956680059433,8,0,46,0.0,0.0,10,0,0,0,running
SAC,1,2026,153,640462066,5,0.06911057925224305,0.09306589961051942,9,0,46,0.0,0.0,10,0,0,0,running
SAC,1,2026,153,640462066,6,0.022533557772636416,0.08042248487472535,9,0,46,0.0,0.0,10,0,0,0,running
SAC,1,2026,153,640462066,7,0.0015505144596099853,0.052488809823989874,7,0,46,0.0,0.0,3,4,0,4,running
SAC,1,2026,153,640462066,8,0.0017470160722732543,0.05306623578071595,4,2,48,0.9083368857957923,3.5458314418792725,3,4,0,2,running
SAC,1,2026,153,640462066,9,0.048302392125129705,0.09698008596897126,9,0,48,0.0,0.0,10,0,0,0,running
SAC,1,2026,153,640462066,10,0.001308138132095337,0.05172350108623505,6,1,49,0.6735177955805182,0.7894541621208191,14,2,0,1,time_limit
SAC,1,2026,154,344186465,1,0.0015085289478302003,0.05242186188697815,8,43,43,0.3141164769054502,85.84294128417969,14,44,0,1,running
SAC,1,2026,154,344186465,2,0.0015096673965454104,0.05242161750793457,7,6,49,0.44188355455106126,11.779058456420898,5,6,0,0,running
SAC,1,2026,154,344186465,3,0.009151885867118837,0.06836231350898743,8,0,49,0.0,0.0,3,1,0,1,running
SAC,1,2026,154,344186465,4,0.06569565629959107,0.09891957938671113,9,0,49,0.0,0.0,3,0,0,0,running
SAC,1,2026,154,344186465,5,0.05692323541641236,0.09199555516242981,8,0,49,0.0,0.0,3,0,0,0,running
SAC,1,2026,154,344186465,6,0.05798529481887818,0.10520176887512207,9,0,49,0.0,0.0,3,0,0,0,running
SAC,1,2026,154,344186465,7,0.048402465343475344,0.10312674641609193,9,0,49,0.0,0.0,3,0,0,0,running
SAC,1,2026,154,344186465,8,0.04333673512935639,0.09974262714385987,8,0,49,0.0,0.0,3,0,0,0,running
SAC,1,2026,154,344186465,9,0.01115448570251465,0.07175013422966003,8,0,49,0.0,0.0,3,1,0,1,running
SAC,1,2026,154,344186465,10,0.001564873218536377,0.05342714190483094,7,0,49,0.0,-0.8503290414810181,3,1,0,1,time_limit
SAC,1,2026,155,225956095,1,0.0015106359720230104,0.05244895815849304,8,40,40,0.3001207467044832,79.84993743896484,1,45,0,5,running
SAC,1,2026,155,225956095,2,0.0014689693450927735,0.052204713225364685,7,6,46,0.640504075576486,11.679747581481934,5,8,0,2,running
SAC,1,2026,155,225956095,3,0.001854882597923279,0.055230495333671574,7,0,46,0.0,0.0,13,3,0,3,running
SAC,1,2026,155,225956095,4,0.007104120612144471,0.06062378585338593,8,0,46,0.0,0.0,13,3,0,3,running
SAC,1,2026,155,225956095,5,0.019650493025779727,0.06909903883934021,7,0,46,0.0,0.0,9,1,0,1,running
SAC,1,2026,155,225956095,6,0.014676220178604128,0.0711721807718277,8,0,46,0.0,0.0,9,1,0,1,running
SAC,1,2026,155,225956095,7,0.009239883184432984,0.06904082298278809,8,0,46,0.0,0.0,5,2,0,2,running
SAC,1,2026,155,225956095,8,0.0017963716983795167,0.05383989810943604,7,0,46,0.0,0.0,9,4,0,4,running
SAC,1,2026,155,225956095,9,0.0012986252307891845,0.05164511501789093,6,2,48,0.21566096878229818,3.89216947555542,9,4,0,2,running
SAC,1,2026,155,225956095,10,0.002816713809967041,0.05783091187477112,9,1,49,0.7969646274635166,0.8025116920471191,1,2,0,1,time_limit
SAC,1,2026,156,2033800336,1,0.0014830598831176759,0.052238848805427555,8,40,40,0.3503584704962797,79.82482147216797,12,46,0,6,running
SAC,1,2026,156,2033800336,2,0.0014959762096405029,0.05228961408138275,7,3,43,0.28514986577564266,5.857425212860107,1,8,0,5,running
SAC,1,2026,156,2033800336,3,0.0016331175565719605,0.05414714813232422,8,0,43,0.0,0.0,4,6,0,6,running
SAC,1,2026,156,2033800336,4,0.002429450511932373,0.05423251688480377,7,0,43,0.0,0.0,4,6,0,6,running
SAC,1,2026,156,2033800336,5,0.0023727396726608277,0.0546141117811203,7,0,43,0.0,0.0,4,6,0,6,running
SAC,1,2026,156,2033800336,6,0.0021492490768432616,0.05443381369113923,8,0,43,0.0,0.0,4,6,0,6,running
SAC,1,2026,156,2033800336,7,0.0015971819162368776,0.052688637375831605,5,6,49,0.7192563872150087,11.640372276306152,4,6,0,0,running
SAC,1,2026,156,2033800336,8,0.06450072622299195,0.10828964710235596,9,0,49,0.0,0.0,1,0,0,0,running
SAC,1,2026,156,2033800336,9,0.006468383431434631,0.06401373744010926,8,0,49,0.0,0.0,1,1,0,1,running
SAC,1,2026,156,2033800336,10,0.0018272647857666016,0.05454268455505371,8,0,49,0.0,-0.8361452221870422,1,1,0,1,time_limit
SAC,1,2026,157,580532220,1,0.0014962146282196044,0.0523172676563263,8,42,42,0.2946614313989113,83.85266876220703,14,43,0,1,running
SAC,1,2026,157,580532220,2,0.001525575876235962,0.05244196057319642,7,3,45,0.23079430033183615,5.884603023529053,1,7,0,4,running
SAC,1,2026,157,580532220,3,0.0017232695817947388,0.05472574830055237,8,0,45,0.0,0.0,1,4,0,4,running
SAC,1,2026,157,580532220,4,0.008827636599540712,0.062217223644256595,7,0,45,0.0,0.0,5,2,0,2,running
SAC,1,2026,157,580532220,5,0.01885351932048798,0.068815678358078,7,0,45,0.0,0.0,6,1,0,1,running
SAC,1,2026,157,580532220,6,0.005455432295799255,0.061761850118637086,8,0,45,0.0,0.0,5,2,0,2,running
SAC,1,2026,157,580532220,7,0.0021259615421295166,0.05481248199939728,7,0,45,0.0,0.0,1,4,0,4,running
SAC,1,2026,157,580532220,8,0.0015938827991485596,0.05268234610557557,5,3,48,0.3666080340001557,5.8166961669921875,1,4,0,1,running
SAC,1,2026,157,580532220,9,0.04030880427360535,0.0951622247695923,9,0,48,0.0,0.0,1,0,0,0,running
SAC,1,2026,157,580532220,10,0.001281098484992981,0.05150483846664429,6,1,49,0.9176504336790037,0.6642072200775146,1,2,0,1,time_limit
SAC,1,2026,158,50750253,1,0.001506192445755005,0.052393972873687744,8,38,38,0.2995747797375072,75.85021209716797,4,44,0,6,running
SAC,1,2026,158,50750253,2,0.0014457563161849975,0.05208303928375244,7,8,46,0.3646290950234587,15.8176851272583,7,8,1,0,running
SAC,1,2026,158,50750253,3,0.0017713764905929567,0.054958495497703555,8,0,46,0.0,0.0,6,3,0,3,running
SAC,1,2026,158,50750253,4,0.006767118930816651,0.06043079495429993,8,0,46,0.0,0.0,6,1,0,1,running
SAC,1,2026,158,50750253,5,0.025698558449745182,0.07295262813568115,7,0,46,0.0,0.0,6,0,0,0,running
SAC,1,2026,158,50750253,6,0.01674385762214661,0.07335916459560395,8,0,46,0.0,0.0,6,0,0,0,running
SAC,1,2026,158,50750253,7,0.009405780792236328,0.06923756897449494,8,0,46,0.0,0.0,6,1,0,1,running
SAC,1,2026,158,50750253,8,0.0018369654417037965,0.05384990274906159,6,3,49,0.4230715197652745,5.788464069366455,6,3,1,0,running
SAC,1,2026,158,50750253,9,0.056233108997344974,0.10845072269439698,10,0,49,0.0,0.0,3,0,0,0,running
SAC,1,2026,158,50750253,10,0.0014182666540145873,0.052422556281089785,7,0,49,0.0,-0.8638845086097717,3,1,0,1,time_limit
SAC,1,2026,159,80611195,1,0.001494307279586792,0.05230534374713898,8,32,32,0.33391768744490236,63.83304214477539,11,41,0,9,running
SAC,1,2026,159,80611195,2,0.001398099422454834,0.05181750357151032,7,10,42,0.6223367668937925,19.688831329345703,11,10,0,0,running
SAC,1,2026,159,80611195,3,0.001685366988182068,0.054141065478324896,8,0,42,0.0,0.0,12,5,0,5,running
SAC,1,2026,159,80611195,4,0.0016914049386978149,0.052938857674598695,7,0,42,0.0,0.0,6,5,0,5,running
SAC,1,2026,159,80611195,5,0.001641670823097229,0.0529882550239563,7,0,42,0.0,0.0,6,5,0,5,running
SAC,1,2026,159,80611195,6,0.001868326425552368,0.053832390904426576,8,0,42,0.0,0.0,12,5,0,5,running
SAC,1,2026,159,80611195,7,0.0015215257406234741,0.052400463819503786,5,3,45,0.5391951823299883,5.73040246963501,6,5,0,2,running
SAC,1,2026,159,80611195,8,0.0047914574146270756,0.05915380418300629,8,0,45,0.0,0.0,11,3,0,3,running
SAC,1,2026,159,80611195,9,0.0012711266279220581,0.05142917633056641,4,2,47,0.3604948965924916,3.8197524547576904,12,4,0,2,running
SAC,1,2026,159,80611195,10,0.0014202425479888916,0.052408954501152044,8,0,47,0.0,-4.864073276519775,0,2,0,2,time_limit
SAC,1,2026,160,639326189,1,0.0015070358514785768,0.05240406095981598,8,40,40,0.30358077289912233,79.84821319580078,4,44,0,4,running
SAC,1,2026,160,639326189,2,0.0014735261201858521,0.05221950709819794,7,6,46,0.5576368619058049,11.721181869506836,9,9,0,3,running
SAC,1,2026,160,639326189,3,0.0018507072925567627,0.055253696441650395,8,0,46,0.0,0.0,4,4,0,4,running
SAC,1,2026,160,639326189,4,0.009805716037750243,0.06312313675880432,8,0,46,0.0,0.0,14,1,0,1,running
SAC,1,2026,160,639326189,5,0.024848271369934085,0.07245566248893738,7,0,46,0.0,0.0,14,1,0,1,running
SAC,1,2026,160,639326189,6,0.0155253986120224,0.07269971668720246,8,0,46,0.0,0.0,14,1,0,1,running
SAC,1,2026,160,639326189,7,0.008318571209907533,0.0676935076713562,8,0,46,0.0,0.0,12,2,0,2,running
SAC,1,2026,160,639326189,8,0.0018455097675323488,0.053884762525558474,6,2,48,0.5026841255052066,3.7486579418182373,4,4,0,2,running
SAC,1,2026,160,639326189,9,0.0426536957025528,0.09955186247825623,10,0,48,0.0,0.0,14,0,0,0,running
SAC,1,2026,160,639326189,10,0.001297430157661438,0.051607543230056764,6,0,48,0.0,-2.3754684925079346,3,2,0,2,time_limit
SAC,1,2026,161,2103204433,1,0.001495663285255432,0.052313828468322755,8,43,43,0.3749645518345907,85.81251525878906,7,45,0,2,running
SAC,1,2026,161,2103204433,2,0.0015476355552673342,0.05254713892936707,7,5,48,0.5912728317796132,9.704363822937012,6,5,0,0,running
SAC,1,2026,161,2103204433,3,0.004400397300720215,0.06127630174160004,8,0,48,0.0,0.0,10,2,0,2,running
SAC,1,2026,161,2103204433,4,0.06981638169288636,0.10245566964149476,8,0,48,0.0,0.0,6,0,0,0,running
SAC,1,2026,161,2103204433,5,0.06266380047798156,0.09499502182006836,8,0,48,0.0,0.0,6,0,0,0,running
SAC,1,2026,161,2103204433,6,0.05946590995788575,0.10732892155647278,9,0,48,0.0,0.0,6,0,0,0,running
SAC,1,2026,161,2103204433,7,0.03607818281650543,0.09114159345626832,9,0,48,0.0,0.0,6,0,0,0,running
SAC,1,2026,161,2103204433,8,0.017280990839004518,0.07631924152374268,8,0,48,0.0,0.0,6,0,0,0,running
SAC,1,2026,161,2103204433,9,0.0025162587165832523,0.055869039893150334,7,0,48,0.0,0.0,10,2,0,2,running
SAC,1,2026,161,2103204433,10,0.0012520203590393067,0.05156040787696839,5,0,48,0.0,-2.376155376434326,10,2,0,2,time_limit
SAC,1,2026,162,604760370,1,0.0015017250776290895,0.05235267877578736,8,42,42,0.31998622168088625,83.84000396728516,12,46,0,4,running
SAC,1,2026,162,604760370,2,0.0015191653966903688,0.05242225527763367,7,5,47,0.4243854759714951,9.78780746459961,12,8,0,3,running
SAC,1,2026,162,604760370,3,0.0025954852104187014,0.05736022293567658,8,0,47,0.0,0.0,13,3,0,3,running
SAC,1,2026,162,604760370,4,0.0466937849521637,0.08779843151569366,8,0,47,0.0,0.0,12,0,0,0,running
SAC,1,2026,162,604760370,5,0.049102068901062015,0.08645961582660674,8,0,47,0.0,0.0,12,0,0,0,running
SAC,1,2026,162,604760370,6,0.04007599747180939,0.09397346675395966,9,0,47,0.0,0.0,12,0,0,0,running
SAC,1,2026,162,604760370,7,0.015478218555450441,0.0755432814359665,8,0,47,0.0,0.0,9,1,0,1,running
SAC,1,2026,162,604760370,8,0.00477407968044281,0.06057883203029633,7,0,47,0.0,0.0,13,3,0,3,running
SAC,1,2026,162,604760370,9,0.0013901302814483642,0.052019068598747255,6,2,49,0.7734303813657541,3.6132848262786865,13,3,0,1,running
SAC,1,2026,162,604760370,10,0.020450375437736514,0.08334203064441681,10,0,49,0.0,-0.6439699530601501,9,1,0,1,time_limit
SAC,1,2026,163,219280514,1,0.0015045056343078614,0.05237679183483124,8,41,41,0.3631571098294789,81.81842041015625,14,45,0,4,running
SAC,1,2026,163,219280514,2,0.0014967153072357178,0.05232214033603669,7,6,47,0.41926843752394866,11.790366172790527,6,9,0,3,running
SAC,1,2026,163,219280514,3,0.0024278292655944824,0.05694676041603089,8,0,47,0.0,0.0,14,3,0,3,running
SAC,1,2026,163,219280514,4,0.03999153470993042,0.08382800221443176,8,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,163,219280514,5,0.04496551251411438,0.08416736125946045,8,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,163,219280514,6,0.03790590262413025,0.09228602349758148,9,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,163,219280514,7,0.017532847285270693,0.07841910123825074,8,0,47,0.0,0.0,14,0,0,0,running
SAC,1,2026,163,219280514,8,0.004968974947929383,0.06121605932712555,7,0,47,0.0,0.0,14,3,0,3,running
SAC,1,2026,163,219280514,9,0.0013929942846298217,0.052065104246139526,6,3,50,0.45257166633137375,5.404816150665283,14,3,0,0,complete
SAC,1,2026,164,1442735309,1,0.001471237301826477,0.052170786261558535,8,38,38,0.37360354810709706,75.81320190429688,2,41,0,3,running
SAC,1,2026,164,1442735309,2,0.0014660218954086303,0.05213846564292908,7,6,44,0.5307296110158568,11.734635353088379,4,8,0,2,running
SAC,1,2026,164,1442735309,3,0.001707089900970459,0.054173862934112554,9,1,45,0.8150169786002269,1.5924915075302124,12,3,0,2,running
SAC,1,2026,164,1442735309,4,0.05466012454032898,0.08756219744682313,8,0,45,0.0,0.0,5,0,0,0,running
SAC,1,2026,164,1442735309,5,0.06139927005767823,0.0894517868757248,9,0,45,0.0,0.0,5,0,0,0,running
SAC,1,2026,164,1442735309,6,0.005033613204956055,0.06112265288829804,8,0,45,0.0,0.0,5,2,0,2,running
SAC,1,2026,164,1442735309,7,0.0013883272409439087,0.05197795033454895,7,0,45,0.0,0.0,12,3,0,3,running
SAC,1,2026,164,1442735309,8,0.0014825294017791748,0.052159690856933595,4,3,48,0.7763310920902874,5.611834526062012,12,3,0,0,running
SAC,1,2026,164,1442735309,9,0.04328609800338745,0.09571357965469361,9,0,48,0.0,0.0,12,0,0,0,running
